,artist_name,track_name,track_id,popularity,url,images,date,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
81,Deftones,Passenger,7IoK6jZBxY7NMoQPoPXZCF,61,https://open.spotify.com/track/7IoK6jZBxY7NMoQPoPXZCF,https://i.scdn.co/image/06fb60f4f4ad869f4c15b7e1e50769408fb15ca5,2000-05-16,0.00188,0.345,368667,0.797,0.0668,0,0.145,-6.152,1,0.0551,117.987,4,0.223
82,Britney Spears,Stronger,5QhBKPqsnX1uY9fZNaAtZg,63,https://open.spotify.com/track/5QhBKPqsnX1uY9fZNaAtZg,https://i.scdn.co/image/9e037d40a46ccc30791f74958ffd88b6b6efa283,2000-05-15,0.128,0.707,203000,0.923,0.000437,11,0.273,-3.957,1,0.0521,108.049,4,0.842
83,Musiq Soulchild,Just Friends (Sunny),5jgEJXjECdlhzNgfITSTVm,56,https://open.spotify.com/track/5jgEJXjECdlhzNgfITSTVm,https://i.scdn.co/image/e8f63c9d8e1afc1ae6deec82ee3f4d8fbebf018f,2000-01-01,0.456,0.777,251427,0.382,0.0,9,0.348,-7.897,0,0.129,94.969,4,0.542
84,Britney Spears,Lucky,2TTYIwTM2iLC1YOyHuhRMt,62,https://open.spotify.com/track/2TTYIwTM2iLC1YOyHuhRMt,https://i.scdn.co/image/9e037d40a46ccc30791f74958ffd88b6b6efa283,2000-05-15,0.262,0.765,206227,0.791,0.000154,8,0.0669,-5.707,1,0.0317,95.026,4,0.966
85,Phil Vassar,Little Red Rodeo,166uOnqKj9iSOp4GYqoDOj,57,https://open.spotify.com/track/166uOnqKj9iSOp4GYqoDOj,https://i.scdn.co/image/740f6ea61dbe2c5dd91e2b8550f930bdb8e8dc7a,2000,0.148,0.63,203314,0.729,0.0,0,0.292,-5.191,1,0.0331,126.984,4,0.64
86,Ice Cube,You Can Do It - Feat. Mack 10 And Ms Toi,4r13PlX7hKjNxdyq5ukR5A,62,https://open.spotify.com/track/4r13PlX7hKjNxdyq5ukR5A,https://i.scdn.co/image/a05dc51bdef413192f3f2ce0fcd82d40fb8a2098,2000-03-21,0.000917,0.946,259160,0.857,0.0,1,0.0525,-4.498,0,0.159,99.88,4,0.882
87,Coldplay,Don't Panic,2QhURnm7mQDxBb5jWkbDug,64,https://open.spotify.com/track/2QhURnm7mQDxBb5jWkbDug,https://i.scdn.co/image/495b0549379fc4c324445fd7d2bfa219a8c18a90,2000-07-10,0.206,0.602,136867,0.612,0.00616,0,0.107,-8.409,1,0.0335,122.062,4,0.453
88,Wes Montgomery,In Your Own Sweet Way,5Y8XLhYm4ZeMU25Rg24YoH,56,https://open.spotify.com/track/5Y8XLhYm4ZeMU25Rg24YoH,https://i.scdn.co/image/1bb26635369eeba7b0950f55f411c04af03a0e52,2000-01-01,0.991,0.62,292093,0.104,0.912,3,0.112,-17.733,1,0.0433,119.381,4,0.0985
89,"Hank Williams, Jr.",A Country Boy Can Survive,5jVGZTrDusSvwhRDPmZMSB,56,https://open.spotify.com/track/5jVGZTrDusSvwhRDPmZMSB,https://i.scdn.co/image/4022da502289564d0af77c5f47440684b54cf18e,2000-08-22,0.144,0.688,255000,0.459,0.0,7,0.0816,-9.353,1,0.0365,75.184,4,0.493
90,Bing Crosby,Mele Kalikimaka - Single Version,20emy72iC2fMojujwCI6MN,56,https://open.spotify.com/track/20emy72iC2fMojujwCI6MN,https://i.scdn.co/image/92e659274f8dc2708618dfc3281ea7d50ea12fcd,2000-01-01,0.8,0.518,174000,0.213,0.0,3,0.208,-10.736,1,0.0771,203.852,4,0.611
91,Radiohead,Everything In Its Right Place,5AiNZnMDCWwujIENPj9PV9,63,https://open.spotify.com/track/5AiNZnMDCWwujIENPj9PV9,https://i.scdn.co/image/0a6b1c237ab9f7d7da0a04e3e5dba0f022daa20c,2000-10-01,0.699,0.293,251427,0.462,0.0444,5,0.0954,-11.412,0,0.0453,124.004,5,0.0623
92,Coldplay,Shiver,0qksx8mV28lztYIZ1om8ml,65,https://open.spotify.com/track/0qksx8mV28lztYIZ1om8ml,https://i.scdn.co/image/495b0549379fc4c324445fd7d2bfa219a8c18a90,2000-07-10,0.0334,0.397,304200,0.803,0.0,4,0.0688,-6.186,1,0.0488,116.707,3,0.286
93,Vengaboys,We like to Party! (The Vengabus),3UL6Lzsocv9Ucizgzid2B0,66,https://open.spotify.com/track/3UL6Lzsocv9Ucizgzid2B0,https://i.scdn.co/image/80086ba63884182bbf7f5e7cfe2aef8a18ba3944,2000,0.00803,0.785,224227,0.905,0.859,8,0.046,-7.929,1,0.0449,136.018,4,0.969
94,Eve 6,Here's to the Night,4tgeQrPu5xkrnwErym2JsJ,57,https://open.spotify.com/track/4tgeQrPu5xkrnwErym2JsJ,https://i.scdn.co/image/e7891659f30325c77a4b26286deca4d64da90824,2000,0.0405,0.583,249840,0.652,0.000378,7,0.0781,-6.255,1,0.0244,97.469,4,0.352
95,3LW,No More (Baby I'ma Do Right),5zn1hpm9N0ylKB7kOtpCw2,59,https://open.spotify.com/track/5zn1hpm9N0ylKB7kOtpCw2,https://i.scdn.co/image/915017528cd7db937c3980c91c399bcfcc0a6259,2000-11-06,0.102,0.721,263440,0.723,4.4e-06,2,0.0651,-7.08,0,0.0631,88.933,4,0.761
96,Jagged Edge,Let's Get Married,1PmHkalaUHhh0fz23SBHDL,57,https://open.spotify.com/track/1PmHkalaUHhh0fz23SBHDL,https://i.scdn.co/image/614e0f8a8d25cedc22797e6d72422ec9e0a164a9,2000-01-18,0.175,0.761,263227,0.627,0.0,1,0.128,-5.554,1,0.0538,109.821,4,0.891
97,The Soggy Bottom Boys,"I Am A Man Of Constant Sorrow - From “O Brother, Where Art Thou” Soundtrack / Radio Station Version",5AhDb4oM6f4YmHPXW123Fg,58,https://open.spotify.com/track/5AhDb4oM6f4YmHPXW123Fg,https://i.scdn.co/image/84aea9c01b6f362b6a2225dfff9cd3b1cf38b33c,2000-01-01,0.69,0.568,190000,0.308,0.0,5,0.104,-13.063,1,0.0274,85.917,4,0.721
98,Baha Men,Who Let The Dogs Out,1H5tvpoApNDxvxDexoaAUo,64,https://open.spotify.com/track/1H5tvpoApNDxvxDexoaAUo,https://i.scdn.co/image/2c12b48b74bc343daf041d47a408e354308b36bc,2000,0.0605,0.869,198400,0.887,0.0,0,0.148,-4.505,1,0.0993,129.221,4,0.784
99,Ryan Adams,Come Pick Me Up,0lngUitwRDbvZ5yVO76dVN,58,https://open.spotify.com/track/0lngUitwRDbvZ5yVO76dVN,https://i.scdn.co/image/3a2f902215000771eee3ee165a0f40c9de0f8d55,2000-09-05,0.0702,0.594,318333,0.262,0.00269,10,0.256,-10.573,1,0.0341,123.518,4,0.216
100,Three 6 Mafia,Sippin On Some Syrup (feat. UGK (Underground Kingz) & Project Pat),2EduiM2UNwjCC7PsLxnOCH,55,https://open.spotify.com/track/2EduiM2UNwjCC7PsLxnOCH,https://i.scdn.co/image/210c028c256050eedc7cf87a371b97abee52a422,2000-06-13,0.00919,0.944,261973,0.839,0.0,11,0.0921,-4.141,1,0.108,136.019,4,0.892
101,The Beatles,I Feel Fine - Remastered 2015,5hhF25sWnZvXhimOHLjTRE,62,https://open.spotify.com/track/5hhF25sWnZvXhimOHLjTRE,https://i.scdn.co/image/f8f5aca53b7b2dd79655b5e3ed25d93d45a4d657,2000-11-13,0.0904,0.564,139347,0.827,3.73e-06,7,0.127,-7.089,1,0.0283,89.847,4,0.912
102,Atlanta Rhythm Section,So Into You,5mpzCj9l1pYsL4XOXiea84,55,https://open.spotify.com/track/5mpzCj9l1pYsL4XOXiea84,https://i.scdn.co/image/77eb7c17cafe5503d52e3f533bfc90fafabc113b,2000-01-01,0.405,0.598,263800,0.509,0.026,5,0.0948,-10.793,0,0.0337,87.419,4,0.844
103,Evan And Jaron,Crazy for This Girl,2gdt70w8DOCWGq1HdkgSUd,57,https://open.spotify.com/track/2gdt70w8DOCWGq1HdkgSUd,https://i.scdn.co/image/bb554561e0106470b5caf207c6c02e7d3330c6a8,2000-08-29,0.000487,0.457,202027,0.926,5.69e-05,0,0.0949,-5.461,1,0.038,93.964,4,0.41
104,Christina Aguilera,This Christmas,32h59T8q2SonUPJ006lyXt,60,https://open.spotify.com/track/32h59T8q2SonUPJ006lyXt,https://i.scdn.co/image/5f52e8eb4ae6727e533bbd54c8c0047022def4fa,2000-11-03,0.0687,0.575,241507,0.744,0.0,1,0.0723,-5.466,1,0.0603,183.79,4,0.701
105,Eminem,Marshall Mathers,3X4Oz9LjhhtgyOhVNlfoYa,59,https://open.spotify.com/track/3X4Oz9LjhhtgyOhVNlfoYa,https://i.scdn.co/image/135ffbfeb47d564df36fdb4756c070b3ac32cd3b,2000-05-23,0.0357,0.689,321267,0.761,0.0,11,0.0718,-3.585,0,0.188,96.065,4,0.272
106,A Perfect Circle,3 Libras,5kHkaBN8OEQlmXfQkACxSt,58,https://open.spotify.com/track/5kHkaBN8OEQlmXfQkACxSt,https://i.scdn.co/image/d8fdd97e456756fd1ab7cd9bdc55915df739431e,2000-01-01,0.00383,0.518,219640,0.743,0.0069,9,0.078,-8.247,1,0.0373,144.024,3,0.211
107,Barenaked Ladies,Pinch Me,2RQ3fWFZJJe4G5KkHEACww,56,https://open.spotify.com/track/2RQ3fWFZJJe4G5KkHEACww,https://i.scdn.co/image/14a60b256647f64750afe420f3148492902e7124,2000-09-01,0.0151,0.68,285160,0.857,2.88e-05,7,0.056,-4.132,1,0.0373,95.349,4,0.794
108,D'Angelo,Untitled (How Does It Feel),4oPNN7syJYSjzDhRerF966,59,https://open.spotify.com/track/4oPNN7syJYSjzDhRerF966,https://i.scdn.co/image/3f492098dad4e521d5ceb58f58191a394674b022,2000-01-01,0.16,0.838,430800,0.304,0.0257,4,0.0828,-9.975,0,0.0628,112.618,3,0.221
109,Jagged Edge,Promise,1X1KDnhTnb28tpJlgOV3lD,56,https://open.spotify.com/track/1X1KDnhTnb28tpJlgOV3lD,https://i.scdn.co/image/614e0f8a8d25cedc22797e6d72422ec9e0a164a9,2000-01-18,0.136,0.751,246720,0.568,0.0,5,0.0288,-5.431,0,0.0872,128.002,4,0.646
110,Blonde Redhead,For the Damaged Coda,7jA5OcunWRSYXq98puhAX8,64,https://open.spotify.com/track/7jA5OcunWRSYXq98puhAX8,https://i.scdn.co/image/0aca2b28471a9ce700afd5117143bff680ec0f5a,2000-06-06,0.795,0.499,157000,0.468,0.88,0,0.0899,-9.995,0,0.0396,141.463,4,0.0763
111,Eminem,Criminal,18ohWhzbMCynq5QJ68ifkW,60,https://open.spotify.com/track/18ohWhzbMCynq5QJ68ifkW,https://i.scdn.co/image/135ffbfeb47d564df36fdb4756c070b3ac32cd3b,2000-05-23,0.116,0.796,319600,0.716,0.0,0,0.234,-6.285,1,0.279,102.07,4,0.505
112,"Hank Williams, Jr.",Family Tradition,2lYMQJyM2LOGEG3rVkdFod,54,https://open.spotify.com/track/2lYMQJyM2LOGEG3rVkdFod,https://i.scdn.co/image/4022da502289564d0af77c5f47440684b54cf18e,2000-08-22,0.0238,0.66,242960,0.523,0.0,4,0.142,-12.068,1,0.0608,126.342,4,0.794
113,Linkin Park,My December,0fxGA5lxrdYNYoE7yJxTNZ,62,https://open.spotify.com/track/0fxGA5lxrdYNYoE7yJxTNZ,https://i.scdn.co/image/66ff51342a9b250bf5b998fd0ec8e977671468bc,2000-10-24,0.375,0.73,260560,0.585,0.0101,0,0.147,-9.274,1,0.0238,100.021,4,0.721
114,Christina Aguilera,Have Yourself a Merry Little Christmas,0iV9yfj1knFNOSEiuTHZwl,61,https://open.spotify.com/track/0iV9yfj1knFNOSEiuTHZwl,https://i.scdn.co/image/5f52e8eb4ae6727e533bbd54c8c0047022def4fa,2000-11-03,0.871,0.244,243133,0.274,1.18e-05,8,0.0897,-10.433,1,0.04,68.534,4,0.164
115,Eminem,I'm Back,3xVtc7PB4V3AqAfq4Iahli,59,https://open.spotify.com/track/3xVtc7PB4V3AqAfq4Iahli,https://i.scdn.co/image/135ffbfeb47d564df36fdb4756c070b3ac32cd3b,2000-05-23,0.0117,0.887,309760,0.597,2.79e-05,11,0.306,-4.011,0,0.226,90.021,4,0.843
116,Enya,A Day Without Rain,0y6DSMwFO6cLKN1XB85cGV,61,https://open.spotify.com/track/0y6DSMwFO6cLKN1XB85cGV,https://i.scdn.co/image/e631f320154587da29c2f203982d1781e693f336,2000-11-11,0.907,0.23,156880,0.159,0.924,5,0.102,-16.315,1,0.0323,70.614,4,0.039
117,The Beatles,Paperback Writer - Remastered 2015,0Ui8KPWZbJJQ2Y0CIQuVqX,61,https://open.spotify.com/track/0Ui8KPWZbJJQ2Y0CIQuVqX,https://i.scdn.co/image/f8f5aca53b7b2dd79655b5e3ed25d93d45a4d657,2000-11-13,0.147,0.472,138200,0.856,2.78e-06,7,0.595,-6.03,1,0.0562,78.696,4,0.841
118,Rage Against The Machine,How I Could Just Kill a Man,4K1DB7EedHPuVnhVrnvf2U,59,https://open.spotify.com/track/4K1DB7EedHPuVnhVrnvf2U,https://i.scdn.co/image/3c9c017c3df6735e2f76b2e7dd6c6e7c709a179f,2000-12-04,0.00114,0.598,244693,0.939,9.26e-06,7,0.288,-3.663,1,0.105,95.884,4,0.63
119,Britney Spears,My Only Wish (This Year),2krkoAg7wvttl6aJBFZhQy,53,https://open.spotify.com/track/2krkoAg7wvttl6aJBFZhQy,https://i.scdn.co/image/c8372eca50fa2ab98377b2e140f339d1ac24a03d,2000-11-14,0.169,0.668,255400,0.843,0.0,0,0.195,-3.766,1,0.0268,147.083,4,0.702
120,Deftones,Digital Bath,2jSJm3Gv6GLxduWLenmjKS,59,https://open.spotify.com/track/2jSJm3Gv6GLxduWLenmjKS,https://i.scdn.co/image/06fb60f4f4ad869f4c15b7e1e50769408fb15ca5,2000-05-16,0.00122,0.338,255373,0.859,0.211,4,0.0936,-4.938,0,0.0824,92.966,4,0.504
121,The Offspring,Want You Bad,6hwQ69v7VbPhTTR2fOtYX7,65,https://open.spotify.com/track/6hwQ69v7VbPhTTR2fOtYX7,https://i.scdn.co/image/14dbef54a92531e52d7785012a69a3d48844bfed,2000-11-14,7.22e-05,0.497,202573,0.969,0.0,4,0.246,-4.245,1,0.0487,105.563,4,0.6
122,Intocable,Fuerte No Soy,4sZ7ET95FXAwUITNwh60bj,63,https://open.spotify.com/track/4sZ7ET95FXAwUITNwh60bj,https://i.scdn.co/image/4780a663ce831177e41ee76f4dd20252959c5c7b,2000-01-01,0.15,0.66,267533,0.441,0.000267,11,0.0808,-11.02,0,0.0364,125.666,4,0.449
123,The Beatles,Yesterday - Remastered 2015,4E5rL7YL0hVUPqeMSpjEF2,59,https://open.spotify.com/track/4E5rL7YL0hVUPqeMSpjEF2,https://i.scdn.co/image/f8f5aca53b7b2dd79655b5e3ed25d93d45a4d657,2000-11-13,0.871,0.401,125320,0.189,0.0,0,0.0968,-11.189,1,0.0287,94.509,4,0.357
124,Linkin Park,With You,5uuXtfqM7Wp3idCxyHeOll,61,https://open.spotify.com/track/5uuXtfqM7Wp3idCxyHeOll,https://i.scdn.co/image/66ff51342a9b250bf5b998fd0ec8e977671468bc,2000-10-24,0.0037,0.421,203267,0.978,0.0,6,0.111,-4.004,0,0.302,196.921,4,0.359
125,Mala Fe,La Vaca,7neWp4incUBLP1XQTNWmP0,56,https://open.spotify.com/track/7neWp4incUBLP1XQTNWmP0,https://i.scdn.co/image/8ed3d8a59c27333ba89b891483cbe69871d7e341,2000,0.23,0.738,255533,0.927,0.00515,9,0.684,-5.439,1,0.101,170.011,4,0.665
126,Dead Prez,Hip Hop,2HoDr1yVksl19omOhc1zWy,62,https://open.spotify.com/track/2HoDr1yVksl19omOhc1zWy,https://i.scdn.co/image/969a5d851970ad15d031bd58e4c8faa7843a65c3,2000-02-08,0.000633,0.725,214067,0.737,0.00417,4,0.109,-7.453,1,0.324,77.161,4,0.219
127,3 Doors Down,Be Like That,3PbHle8KhJp6GuO1jLdEmQ,58,https://open.spotify.com/track/3PbHle8KhJp6GuO1jLdEmQ,https://i.scdn.co/image/ea1bb526f0b9d2a3375427c70af845485f2c55c7,2000,0.00536,0.487,265907,0.702,4.93e-06,7,0.129,-6.043,1,0.0238,95.973,4,0.306
128,Phil Vassar,Bye Bye,6CebGuHR99xrFitTnOgeu2,54,https://open.spotify.com/track/6CebGuHR99xrFitTnOgeu2,https://i.scdn.co/image/740f6ea61dbe2c5dd91e2b8550f930bdb8e8dc7a,2000,0.244,0.612,197509,0.792,0.0,7,0.106,-4.711,1,0.0374,130.021,4,0.523
129,The Beatles,Lady Madonna - Remastered 2015,1raiIrqaqRAqZmQWZlLuBd,61,https://open.spotify.com/track/1raiIrqaqRAqZmQWZlLuBd,https://i.scdn.co/image/f8f5aca53b7b2dd79655b5e3ed25d93d45a4d657,2000-11-13,0.141,0.65,136827,0.777,0.343,2,0.215,-4.984,1,0.0294,109.608,4,0.574
130,K-Ci & JoJo,Crazy,3PJivN5BZ2ckFa22igIu4a,54,https://open.spotify.com/track/3PJivN5BZ2ckFa22igIu4a,https://i.scdn.co/image/88427e00cf5f787b427bae42ebde3be7972f9cb5,2000-01-01,0.092,0.683,260267,0.664,0.0,0,0.595,-4.422,1,0.0264,116.141,4,0.446
131,Musiq Soulchild,Love,6uSa5iCMwPr10Ftpz8w09b,53,https://open.spotify.com/track/6uSa5iCMwPr10Ftpz8w09b,https://i.scdn.co/image/e8f63c9d8e1afc1ae6deec82ee3f4d8fbebf018f,2000-01-01,0.369,0.463,304667,0.395,0.0,6,0.107,-9.944,0,0.055,98.656,4,0.351
132,The Cult,She Sells Sanctuary,4vnLdmUdkOworoveEzpEST,62,https://open.spotify.com/track/4vnLdmUdkOworoveEzpEST,https://i.scdn.co/image/81d47241a8f5aabce7274e0b930254d3e20ab035,2000-06-05,4.82e-06,0.55,252533,0.765,0.873,7,0.132,-8.684,1,0.0287,139.453,4,0.417
133,Blur,Song 2,3GfOAdcoc3X5GPiiXmpBjK,64,https://open.spotify.com/track/3GfOAdcoc3X5GPiiXmpBjK,https://i.scdn.co/image/306578e65b8d30fe58e6fd9e42d84d251414da29,2000-10-23,0.00188,0.658,121880,0.709,0.00447,8,0.0657,-6.736,1,0.0904,129.699,4,0.855
134,Chalino Sanchez,Baraja De Oro Duo Lupillo Rivera,6Iol4VvMrhwRsMLIgXBbFT,57,https://open.spotify.com/track/6Iol4VvMrhwRsMLIgXBbFT,https://i.scdn.co/image/c673a6385ca7623923844f062dd00db979862c04,2000-01-01,0.733,0.42,212747,0.463,0.0,10,0.16,-6.641,1,0.0464,168.884,3,0.768
135,Linkin Park,By Myself,6UzeOH4bRPzKTo2wCXMZmC,60,https://open.spotify.com/track/6UzeOH4bRPzKTo2wCXMZmC,https://i.scdn.co/image/66ff51342a9b250bf5b998fd0ec8e977671468bc,2000-10-24,0.0171,0.544,189800,0.935,0.00301,6,0.297,-4.159,0,0.173,103.026,4,0.339
136,Nelly,E.I.,703b51gh4ah7GYTYwKphj5,56,https://open.spotify.com/track/703b51gh4ah7GYTYwKphj5,https://i.scdn.co/image/85bec1a0b3b231d9a2162f836f5adea8adb78699,2000-06-27,0.0884,0.835,285907,0.497,0.0,2,0.0777,-7.876,0,0.16,89.861,4,0.373
137,Eminem,Drug Ballad,7tEoJKbYdIHBfn7tTIyjHW,58,https://open.spotify.com/track/7tEoJKbYdIHBfn7tTIyjHW,https://i.scdn.co/image/135ffbfeb47d564df36fdb4756c070b3ac32cd3b,2000-05-23,0.031,0.925,300267,0.708,0.0,1,0.114,-3.643,0,0.0565,104.754,4,0.621
138,3 Doors Down,Loser,1aC1IBAETh2XYGOE8kCC6t,56,https://open.spotify.com/track/1aC1IBAETh2XYGOE8kCC6t,https://i.scdn.co/image/ea1bb526f0b9d2a3375427c70af845485f2c55c7,2000,0.0108,0.499,264800,0.88,2.76e-05,6,0.226,-6.424,0,0.0654,147.899,4,0.39
139,M.O.P.,Ante Up (Robbin Hoodz Theory),550JPXXPgjr1xqxtKIaX6b,63,https://open.spotify.com/track/550JPXXPgjr1xqxtKIaX6b,https://i.scdn.co/image/552e530e4c2554413a2d6ed3778cb9c0ffbf282d,2000-08-29,0.00514,0.699,248693,0.793,2.75e-06,1,0.7,-4.856,1,0.268,94.138,4,0.929
140,Jill Scott,A Long Walk,1CeizRCGEYPWooEeVfmyFL,52,https://open.spotify.com/track/1CeizRCGEYPWooEeVfmyFL,https://i.scdn.co/image/758fc6cbe1bd4b90625ce6fc368bb58bba7b5996,2000-07-18,0.0699,0.667,280973,0.565,8.75e-05,6,0.112,-9.452,0,0.316,76.165,4,0.281
141,Gillian Welch,"I'll Fly Away - From “O Brother, Where Art Thou” Soundtrack",0x5EMnC2M9pDTAAStksrDt,55,https://open.spotify.com/track/0x5EMnC2M9pDTAAStksrDt,https://i.scdn.co/image/84aea9c01b6f362b6a2225dfff9cd3b1cf38b33c,2000-01-01,0.985,0.684,237867,0.253,0.0317,2,0.118,-13.561,1,0.0341,102.94,4,0.521
142,Aaron Tippin,Kiss This,038jgLNIvp7QQNf5vILf5d,53,https://open.spotify.com/track/038jgLNIvp7QQNf5vILf5d,https://i.scdn.co/image/5f216dcace73d4ba8ea98669b1b266ac935cdd23,2000-01-01,0.0487,0.759,173760,0.723,5.88e-06,6,0.362,-5.38,0,0.0259,116.043,4,0.666
143,Fuel,Hemorrhage (In My Hands),1sjrDQXqAa9V07FjKIlAQ4,53,https://open.spotify.com/track/1sjrDQXqAa9V07FjKIlAQ4,https://i.scdn.co/image/c498437be3d03b4da3afed7a636fd1505f19cd76,2000-09-19,0.000144,0.301,236867,0.823,0.000309,1,0.0833,-4.072,1,0.0433,152.017,4,0.372
144,Santo & Johnny,Sleepwalk,1u1PzGnsWKjAwSZ9Rg1kjD,54,https://open.spotify.com/track/1u1PzGnsWKjAwSZ9Rg1kjD,https://i.scdn.co/image/4379bac21dc7e89963786d9913e6bc2955e5e88d,2000,0.895,0.444,151092,0.412,0.64,0,0.145,-11.569,1,0.0465,184.012,3,0.351
145,Thievery Corporation,Lebanese Blonde,66KcXPDs1hr8T06KvlJCeA,52,https://open.spotify.com/track/66KcXPDs1hr8T06KvlJCeA,https://i.scdn.co/image/49f5a723a54e5b9f4dc28cf34437537a76c167cc,2000-08-09,0.238,0.808,286906,0.837,0.86,9,0.0624,-6.583,0,0.046,92.002,4,0.653
146,The Beatles,Something - Remastered 2015,7mzNk14FElnA5DOKQyBrM0,58,https://open.spotify.com/track/7mzNk14FElnA5DOKQyBrM0,https://i.scdn.co/image/f8f5aca53b7b2dd79655b5e3ed25d93d45a4d657,2000-11-13,0.302,0.449,181413,0.375,2.41e-06,0,0.144,-9.329,1,0.0286,133.845,4,0.466
147,Johnny Cash,I Won't Back Down,5AmPClBlU5sK45i6kMSngt,53,https://open.spotify.com/track/5AmPClBlU5sK45i6kMSngt,https://i.scdn.co/image/cebd018a081d96c586e5caf131cd093eb387be9a,2000-01-01,0.531,0.62,128200,0.511,0.0,9,0.31,-8.131,1,0.0266,113.739,4,0.559
148,Bow Wow,Let Me Hold You,666NLsbWOUP3Lo0Ji5U0FS,52,https://open.spotify.com/track/666NLsbWOUP3Lo0Ji5U0FS,https://i.scdn.co/image/be8ae636cccb38049f3df0f43c468d92dcd7c62f,2000,0.0864,0.816,247453,0.675,0.000143,6,0.0793,-8.23,1,0.198,151.444,4,0.615
149,La Unión,Lobo-Hombre En Paris,3M1H1CWjrSq7nxABHc8EXv,70,https://open.spotify.com/track/3M1H1CWjrSq7nxABHc8EXv,https://i.scdn.co/image/eb6cb88de63c3d0354c09d02f836d479a13848a1,2000-06-30,0.0388,0.637,233267,0.95,0.000138,9,0.0529,-7.547,1,0.0736,146.29,4,0.622
150,Linkin Park,Forgotten,7kxM3UJwN6rHAW5kwdlAHK,60,https://open.spotify.com/track/7kxM3UJwN6rHAW5kwdlAHK,https://i.scdn.co/image/66ff51342a9b250bf5b998fd0ec8e977671468bc,2000-10-24,0.0132,0.615,194427,0.947,0.0,8,0.366,-3.817,0,0.11,108.193,4,0.498
151,The Black Crowes,She Talks To Angels,7HgpYzYrBLbBLyInU2FaPY,53,https://open.spotify.com/track/7HgpYzYrBLbBLyInU2FaPY,https://i.scdn.co/image/9567cd8a74ae3169a6bbef3ef7289c54019f6764,2000-01-01,0.0553,0.586,329600,0.514,5.04e-05,4,0.202,-5.772,1,0.0283,160.094,4,0.334
152,Backstreet Boys,Christmas Time,34SgyEldou6nZXZDukDKEk,52,https://open.spotify.com/track/34SgyEldou6nZXZDukDKEk,https://i.scdn.co/image/c8372eca50fa2ab98377b2e140f339d1ac24a03d,2000-11-14,0.269,0.55,256560,0.698,0.0,7,0.0358,-4.708,1,0.0242,144.03,4,0.429
153,Eminem,Under The Influence,5H3B1WtZYGmyOYOXgQltKU,58,https://open.spotify.com/track/5H3B1WtZYGmyOYOXgQltKU,https://i.scdn.co/image/135ffbfeb47d564df36fdb4756c070b3ac32cd3b,2000-05-23,0.0183,0.919,321667,0.761,0.0,6,0.131,-4.593,1,0.285,97.008,4,0.706
154,Blur,Girls and Boys,5CeL9C3bsoe4yzYS1Qz8cw,68,https://open.spotify.com/track/5CeL9C3bsoe4yzYS1Qz8cw,https://i.scdn.co/image/306578e65b8d30fe58e6fd9e42d84d251414da29,2000-10-23,0.00971,0.693,259387,0.875,0.0,7,0.0601,-8.354,0,0.0315,120.048,4,0.901
155,Spandau Ballet,Gold,2X9fsxb6O6bYEopJYmUbNC,65,https://open.spotify.com/track/2X9fsxb6O6bYEopJYmUbNC,https://i.scdn.co/image/b7e04c539ed491aaba70b203e122946a7f097274,2000-05-15,0.261,0.711,231480,0.74,0.0114,10,0.104,-7.776,0,0.036,143.047,4,0.638
156,Cypress Hill,(Rock) Superstar,5hYr8yRbQLFE20oS7Mi3T2,59,https://open.spotify.com/track/5hYr8yRbQLFE20oS7Mi3T2,https://i.scdn.co/image/aaa8b52acff14c56aa50c3fa48a8dee7dc0d19f9,2000-04-25,0.0141,0.797,276867,0.762,1.05e-05,10,0.064,-6.972,1,0.259,94.224,4,0.722
157,Linkin Park,Pushing Me Away,1gAaRSN57UYVRI4eWRyAvP,60,https://open.spotify.com/track/1gAaRSN57UYVRI4eWRyAvP,https://i.scdn.co/image/66ff51342a9b250bf5b998fd0ec8e977671468bc,2000-10-24,0.000391,0.484,191440,0.913,0.0,6,0.309,-4.305,1,0.0425,103.103,4,0.279
158,Modest Mouse,Gravity Rides Everything,1pPqVrG2RCHXx81Aw4xp99,53,https://open.spotify.com/track/1pPqVrG2RCHXx81Aw4xp99,https://i.scdn.co/image/6113af99fce2b4715b79fd3824ac323f15e03937,2000-06-13,0.431,0.395,259840,0.443,0.0352,4,0.504,-7.972,1,0.0396,103.262,4,0.714
159,All Saints,Pure Shores,5uHnDHx5J48FdT6FjwA7Z8,55,https://open.spotify.com/track/5uHnDHx5J48FdT6FjwA7Z8,https://i.scdn.co/image/db91ce655428076f06c8738d04280585fca31144,2000-02-01,0.0498,0.631,268747,0.664,0.00042,6,0.0696,-9.197,1,0.0242,100.618,4,0.407
160,Disturbed,Down With The Sickness,7dQvzryAP8DrGuhG5KFF5h,55,https://open.spotify.com/track/7dQvzryAP8DrGuhG5KFF5h,https://i.scdn.co/image/b60005e47782f04c622b8c1971467da7a947ca24,2000-02-25,0.000753,0.68,277853,0.846,2.35e-05,8,0.144,-5.252,1,0.054,89.962,4,0.926
161,Eminem,Who Knew,15joiMls8SpP1VtGivYh6i,57,https://open.spotify.com/track/15joiMls8SpP1VtGivYh6i,https://i.scdn.co/image/135ffbfeb47d564df36fdb4756c070b3ac32cd3b,2000-05-23,0.154,0.815,227760,0.601,0.0,7,0.115,-4.468,1,0.332,101.292,4,0.756
